city,avgCoveredCharges,averagePayments
ALBANY,16835,4874
AUBURN,12211,4607
BAY SHORE,23702,8215
BETHPAGE,25577,5469
BINGHAMTON,9869,4082
BRONX,20931,10131
BRONXVILLE,14074,4780
BROOKLYN,15413,8274
BUFFALO,9777,5808
CARMEL,28830,4856
COOPERSTOWN,10162,6460
CORNING,11204,4139
CORTLANDT MANOR,19412,4992
EAST MEADOW,12527,8248
ELMHURST,16055,9399
FAR ROCKAWAY,18015,9437
FLUSHING,20291,7040
FOREST HILLS,17757,6362
GLEN COVE,18302,4946
GLENS FALLS,10797,3883
HUDSON,10819,4356
HUNTINGTON,21970,5019
JAMAICA,12957,8847
JAMESTOWN,6774,3741
JOHNSON CITY,16168,4771
KENMORE,9757,3896
KINGSTON,17462,5219
LOCKPORT,5405,4591
MANHASSET,30670,6951
MIDDLETOWN,24349,4867
MINEOLA,28263,6482
NEW HYDE PARK,28742,8128
NEW ROCHELLE,11751,6970
NEW YORK,25995,8291
NEWBURGH,21332,5136
NYACK,19973,5329
OCEANSIDE,16452,5100
PATCHOGUE,37168,5300
PLAINVIEW,20390,5169
PLATTSBURGH,15607,6052
PORT JEFFERSON,28415,5088
PORT JERVIS,33251,5388
POUGHKEEPSIE,21367,5376
RIVERHEAD,28104,5253
ROCHESTER,11092,5143
SARATOGA SPRING,16658,3646
SCHENECTADY,13913,4220
SLEEPY HOLLOW,23489,6011
SMITHTOWN,25544,4749
SOUTHAMPTON,20128,5463
STATEN ISLAND,23081,6995
STONY BROOK,32089,8276
SUFFERN,28382,5455
SYRACUSE,13911,5402
TROY,13229,4146
UTICA,11092,4103
VALHALLA,38510,8362
VALLEY STREAM,21776,5061
WATERTOWN,19828,6987
WEST ISLIP,30879,5462
WHITE PLAINS,10970,4766
YONKERS,12990,6575
