city,avgCoveredCharges,averagePayments
ALBANY,43756,12946
AMSTERDAM,23634,9660
BATAVIA,18343,9391
BAY SHORE,49425,13723
BETHPAGE,43574,11298
BINGHAMTON,15229,9042
BRONX,44204,21077
BRONXVILLE,43966,11978
BROOKLYN,39676,20182
BUFFALO,27693,13094
CANANDAIGUA,12172,8236
CARMEL,43588,11247
COOPERSTOWN,33466,15680
CORNING,15383,9052
CORTLANDT MANOR,47999,12736
EAST MEADOW,42083,23181
ELMHURST,50751,26501
ELMIRA,25156,10196
FAR ROCKAWAY,34150,19126
FLUSHING,37167,17265
FOREST HILLS,47318,14809
GLEN COVE,34300,11833
GLENS FALLS,21204,9063
HARRIS,22681,11342
HUDSON,17895,9446
HUNTINGTON,42917,11193
ITHACA,13318,9783
JAMAICA,22140,19535
JAMESTOWN,18328,9084
JOHNSON CITY,27162,10354
KENMORE,26492,9058
KINGSTON,50127,12649
LEWISTON,16848,9677
LOCKPORT,20740,10773
LONG BEACH,54756,13817
MANHASSET,71899,17085
MIDDLETOWN,51521,11927
MINEOLA,69418,16203
MOUNT KISCO,34693,14411
MOUNT VERNON,22302,15263
NEW HYDE PARK,79142,21147
NEW ROCHELLE,38849,18409
NEW YORK,50949,19384
NEWBURGH,43070,11852
NIAGARA FALLS,21441,12732
NYACK,42126,11813
OCEANSIDE,58414,13565
OGDENSBURG,16115,10064
OLEAN,12694,10058
PATCHOGUE,67826,12295
PLAINVIEW,43691,12216
PLATTSBURGH,29428,13127
PORT JEFFERSON,62424,12342
PORT JERVIS,49130,12890
POUGHKEEPSIE,54506,12193
RIVERHEAD,54023,11985
ROCHESTER,21287,13021
ROCKVILLE CENTR,34782,12523
ROME,20035,9049
ROSLYN,54456,11504
SARATOGA SPRING,39925,11905
SCHENECTADY,33883,10360
SLEEPY HOLLOW,44180,13697
SMITHTOWN,58894,11039
SOUTHAMPTON,39341,12883
STATEN ISLAND,45055,15969
STONY BROOK,52205,17808
SUFFERN,54375,12892
SYRACUSE,26265,12657
TROY,31282,9657
UTICA,30450,10745
VALHALLA,93217,27438
VALLEY STREAM,57221,11930
WATERTOWN,32287,15756
WEST ISLIP,65509,12473
WHITE PLAINS,34410,11429
YONKERS,38607,15318
