city,avgCoveredCharges,averagePayments
ALBANY,64294,16200
AUBURN,31793,14091
BAY SHORE,52884,18480
BETHPAGE,46752,14666
BINGHAMTON,29418,13631
BRONX,38982,28880
BRONXVILLE,65798,15802
BROOKLYN,44364,27136
BUFFALO,43690,17373
CARMEL,53672,13962
COOPERSTOWN,28165,20268
CORTLAND,26090,13344
CORTLANDT MANOR,76376,16845
DANSVILLE,27530,13919
EAST MEADOW,27448,25680
ELMHURST,25190,28916
ELMIRA,38827,13479
FAR ROCKAWAY,29961,24237
FLUSHING,49881,23940
FOREST HILLS,42986,19719
GENEVA,21118,13174
GLEN COVE,45119,15527
GLENS FALLS,33870,12971
GLOVERSVILLE,43090,13332
GOWANDA,12339,10724
HARRIS,40681,16202
HUDSON,27624,13771
HUNTINGTON,50780,15215
ITHACA,26611,14228
JAMAICA,23022,26342
JOHNSON CITY,27974,15268
KINGSTON,48487,16257
LEWISTON,16755,13016
LOCKPORT,37620,15703
LONG BEACH,50833,16699
MALONE,18616,11616
MANHASSET,85293,23053
MIDDLETOWN,69834,16406
MINEOLA,91741,20522
MOUNT KISCO,37252,16097
NEW HYDE PARK,61063,24486
NEW ROCHELLE,42849,21045
NEW YORK,80384,27874
NEWARK,30019,12558
NEWBURGH,70038,17077
NIAGARA FALLS,22173,16474
NYACK,81946,17845
OCEANSIDE,74351,18479
OLEAN,24543,12557
ONEONTA,22124,12229
OSWEGO,30761,14855
PATCHOGUE,84990,16532
PLAINVIEW,73823,17938
PLATTSBURGH,38510,18585
PORT JEFFERSON,54598,15719
PORT JERVIS,75723,18294
POUGHKEEPSIE,57886,17535
RIVERHEAD,65635,15877
ROCHESTER,26828,16097
ROCKVILLE CENTR,59170,19348
ROME,40867,12643
ROSLYN,69308,17085
SARATOGA SPRING,60725,12831
SCHENECTADY,66150,15653
SMITHTOWN,71137,15150
SOUTHAMPTON,49553,17614
STATEN ISLAND,51062,22015
STONY BROOK,82053,24396
SUFFERN,67345,17176
SYRACUSE,38434,17539
TROY,31520,12555
UTICA,38077,13968
VALHALLA,133475,28704
VALLEY STREAM,51942,16494
WEST ISLIP,86408,17127
WHITE PLAINS,52902,16713
YONKERS,33104,20626
