city,avgCoveredCharges,averagePayments
ALBANY,17040,4700
AMSTERDAM,15509,4368
AUBURN,13478,4569
BATAVIA,10462,4127
BATH,6537,4756
BAY SHORE,22683,5725
BETHPAGE,21754,4825
BINGHAMTON,10149,4098
BROCKPORT,14412,3678
BRONX,20594,9192
BRONXVILLE,15604,4932
BROOKLYN,16102,8397
BUFFALO,10954,5399
CANANDAIGUA,10192,3925
CARMEL,22759,5421
CARTHAGE,15462,5392
CLIFTON SPRINGS,5920,4078
COOPERSTOWN,11131,6666
CORNING,9138,4161
CORTLAND,8990,4545
CORTLANDT MANOR,22412,5068
DANSVILLE,9580,4404
DUNKIRK,7370,3865
EAST MEADOW,11196,8589
ELMHURST,11399,9475
ELMIRA,12971,4421
FAR ROCKAWAY,19594,8832
FLUSHING,18284,7523
FOREST HILLS,18292,6437
GENEVA,7971,4101
GLEN COVE,20073,5314
GLENS FALLS,10308,3916
GLOVERSVILLE,13720,4596
GOUVERNEUR,7895,5409
GOWANDA,5959,3995
GREENPORT,22480,5732
HAMILTON,10044,4269
HARRIS,18383,5138
HORNELL,9751,4755
HUDSON,9201,4362
HUNTINGTON,22595,5023
ITHACA,7640,4405
JAMAICA,9495,8790
JAMESTOWN,7951,4008
JOHNSON CITY,12263,4826
KENMORE,10587,4297
KINGSTON,17578,5239
LEWISTON,8102,4538
LOCKPORT,8618,4607
LONG BEACH,20062,6037
LOWVILLE,6415,5118
MALONE,8312,4638
MANHASSET,30068,7030
MASSENA,8018,4853
MEDINA,6545,4701
MIDDLETOWN,26410,5190
MINEOLA,28331,6612
MOUNT KISCO,12721,4797
MOUNT VERNON,13434,6990
NEW HYDE PARK,32170,8596
NEW ROCHELLE,13040,6966
NEW YORK,23236,8238
NEWARK,9705,4176
NEWBURGH,21260,5148
NIAGARA FALLS,9400,5603
NORWICH,12102,5157
NYACK,24948,5636
OCEANSIDE,18149,5188
OGDENSBURG,8282,4490
OLEAN,7548,4180
ONEIDA,11925,4686
ONEONTA,7529,4136
OSWEGO,9920,4708
PATCHOGUE,35675,5235
PLAINVIEW,24259,5512
PLATTSBURGH,14052,6026
PORT JEFFERSON,25606,5006
PORT JERVIS,25934,5636
POTSDAM,7695,4754
POUGHKEEPSIE,25151,5288
RHINEBECK,23572,4793
RIVERHEAD,22212,5295
ROCHESTER,8562,5065
ROCKVILLE CENTR,27076,5444
ROME,17282,4114
ROSLYN,24807,5279
SARANAC LAKE,11764,4856
SARATOGA SPRING,15994,3868
SCHENECTADY,14487,4346
SLEEPY HOLLOW,24490,6159
SMITHTOWN,28116,4847
SOUTHAMPTON,18643,5738
SPRINGVILLE,7485,3807
STATEN ISLAND,19093,6908
STONY BROOK,20683,7544
SUFFERN,29687,5709
SYRACUSE,12834,5462
TROY,13755,4152
UTICA,13062,4430
VALHALLA,51102,9970
VALLEY STREAM,23482,5119
WARSAW,4991,5250
WARWICK,23855,4788
WATERTOWN,14778,6569
WELLSVILLE,6830,4244
WEST ISLIP,31209,5763
WHITE PLAINS,16945,5094
YONKERS,13229,6608
