city,avgCoveredCharges,averagePayments
ALBANY,22202,6848
BAY SHORE,21715,7697
BETHPAGE,26150,6279
BINGHAMTON,10921,5589
BRONX,36478,11877
BRONXVILLE,24545,6638
BROOKLYN,26227,11406
BUFFALO,12045,7023
CARMEL,28726,6515
COOPERSTOWN,17422,8903
CORTLANDT MANOR,35870,6959
ELMHURST,27531,13024
ELMIRA,12833,5817
FAR ROCKAWAY,27461,13390
FLUSHING,27650,9991
FOREST HILLS,21519,8364
GLEN COVE,22984,6758
GLENS FALLS,16559,5224
HUNTINGTON,18192,6629
JAMAICA,13972,12281
JOHNSON CITY,18498,6496
KINGSTON,25814,7111
MANHASSET,42256,9512
MIDDLETOWN,35730,7150
MINEOLA,32063,8610
MOUNT KISCO,20068,6421
NEW HYDE PARK,42249,11478
NEW ROCHELLE,18848,9426
NEW YORK,35499,11310
NEWBURGH,30806,6940
NYACK,30762,7498
OCEANSIDE,25134,7051
OSWEGO,12993,6226
PATCHOGUE,43190,7408
PLAINVIEW,28167,7782
PLATTSBURGH,14773,8077
PORT JEFFERSON,31220,6443
PORT JERVIS,25142,7418
POUGHKEEPSIE,36289,7760
ROCHESTER,13032,6650
ROCKVILLE CENTR,31784,7390
ROSLYN,28000,6450
SARATOGA SPRING,13288,4849
SCHENECTADY,16319,5584
SMITHTOWN,37390,6159
STATEN ISLAND,24527,9191
STONY BROOK,34490,10688
SUFFERN,37955,7519
SYRACUSE,17712,7730
TROY,13920,5619
UTICA,13342,5645
VALHALLA,84468,15349
VALLEY STREAM,40167,7383
WEST ISLIP,39338,7969
WHITE PLAINS,24397,7021
YONKERS,22429,9061
