city,avgCoveredCharges,averagePayments
ALBANY,18208,6333
AMSTERDAM,12216,5776
AUBURN,15209,6731
BATAVIA,19061,7521
BATH,8635,6444
BAY SHORE,28574,8064
BETHPAGE,31692,6835
BINGHAMTON,10254,5679
BROCKPORT,18266,5139
BRONX,19803,13005
BRONXVILLE,30053,7276
BROOKLYN,21357,12101
BUFFALO,13782,7358
CANANDAIGUA,12868,5243
CARMEL,29414,7053
CARTHAGE,17494,7351
CLIFTON SPRINGS,9874,5646
COBLESKILL,9707,7649
COOPERSTOWN,13958,9327
CORNING,11113,5757
CORTLAND,11274,6262
CORTLANDT MANOR,27605,6890
DANSVILLE,9307,6204
DUNKIRK,11303,5200
EAST MEADOW,16008,12017
ELMHURST,18422,13300
ELMIRA,17692,6222
FAR ROCKAWAY,23182,11310
FLUSHING,25704,10925
FOREST HILLS,24725,9002
GENEVA,7284,5569
GLEN COVE,25255,7427
GLENS FALLS,12604,5625
GLOVERSVILLE,23565,6778
GOWANDA,10220,5679
GREENPORT,34321,7985
HAMILTON,12255,6202
HARRIS,16151,7006
HORNELL,10875,6760
HUDSON,12609,6131
HUNTINGTON,28213,6858
ITHACA,8353,5938
JAMAICA,15445,12703
JAMESTOWN,12203,5647
JOHNSON CITY,15056,6654
KENMORE,19232,6967
KINGSTON,35118,7049
LEWISTON,10642,6294
LOCKPORT,12513,6481
LONG BEACH,28013,8494
LOWVILLE,7550,7215
MALONE,8853,6232
MANHASSET,44819,9957
MASSENA,9435,6857
MEDINA,8171,6363
MIDDLETOWN,36148,7365
MINEOLA,36742,9277
MOUNT KISCO,18316,6845
MOUNT VERNON,18094,9916
NEW HYDE PARK,37726,11521
NEW ROCHELLE,17462,10092
NEW YORK,31040,12098
NEWARK,13201,5696
NEWBURGH,28166,7208
NIAGARA FALLS,12326,7456
NORWICH,21249,7170
NYACK,39768,7857
OCEANSIDE,30568,7468
OGDENSBURG,8880,6166
OLEAN,9350,5662
ONEIDA,14767,6630
ONEONTA,10236,5866
OSWEGO,16906,6679
PATCHOGUE,47369,7422
PLAINVIEW,31850,8016
PLATTSBURGH,26487,9466
PORT JEFFERSON,36556,7348
PORT JERVIS,40328,8246
POTSDAM,9298,6513
POUGHKEEPSIE,30226,7813
RHINEBECK,22685,6636
RIVERHEAD,35177,7226
ROCHESTER,10060,6716
ROCKVILLE CENTR,33460,7530
ROME,14304,5844
ROSLYN,28333,6828
SARANAC LAKE,14203,6831
SARATOGA SPRING,18963,5320
SCHENECTADY,18182,6053
SLEEPY HOLLOW,29457,8493
SMITHTOWN,39526,6985
SOUTHAMPTON,30165,8001
SPRINGVILLE,11245,5412
STATEN ISLAND,26027,9893
STONY BROOK,28975,10466
SUFFERN,36111,7865
SYRACUSE,17842,7667
TROY,17994,5821
UTICA,16675,6112
VALHALLA,60592,12918
VALLEY STREAM,35874,7149
WARSAW,6849,7379
WARWICK,29360,6582
WATERTOWN,14977,9199
WELLSVILLE,7749,6002
WEST ISLIP,41194,7627
WHITE PLAINS,26526,6891
YONKERS,17544,9283
