city,avgCoveredCharges,averagePayments
ALBANY,21109,8720
AUBURN,18496,9424
BAY SHORE,35566,12119
BETHPAGE,34331,9504
BINGHAMTON,14524,8037
BROCKPORT,25104,7645
BRONX,48566,17446
BRONXVILLE,28155,10040
BROOKLYN,36166,17111
BUFFALO,24675,10470
CARMEL,30195,10016
CLIFTON SPRINGS,17149,8388
COOPERSTOWN,24240,13389
CORTLAND,14441,8351
DANSVILLE,9424,9135
ELMIRA,27036,9231
FAR ROCKAWAY,34382,19894
FLUSHING,32519,15099
FOREST HILLS,23164,12365
GENEVA,8839,8142
GLEN COVE,40496,10662
GLENS FALLS,16886,7533
HORNELL,12469,9571
HUDSON,13358,8745
HUNTINGTON,35035,9811
ITHACA,13656,7961
JAMESTOWN,20413,8497
JOHNSON CITY,21077,9654
KINGSTON,41628,10989
LOCKPORT,14921,9421
LONG BEACH,42587,12528
MANHASSET,55399,14214
MASSENA,16077,9549
MIDDLETOWN,52101,10241
MINEOLA,53230,14664
MOUNT KISCO,26744,9998
NEW HYDE PARK,55816,17000
NEW ROCHELLE,24333,14200
NEW YORK,52200,16505
NEWARK,25405,9072
NEWBURGH,38940,10367
NORWICH,15787,10381
NYACK,40100,11221
OCEANSIDE,40303,11589
OLEAN,10265,7779
ONEONTA,10892,8168
OSWEGO,16816,9433
PATCHOGUE,59283,10388
PLAINVIEW,36990,10971
PLATTSBURGH,24988,12299
PORT JEFFERSON,36906,9841
POUGHKEEPSIE,55076,12954
RIVERHEAD,48428,10781
ROCHESTER,15967,9597
ROCKVILLE CENTR,50580,10458
ROME,19888,8489
ROSLYN,38913,9930
SARATOGA SPRING,24362,7585
SCHENECTADY,34304,8982
SLEEPY HOLLOW,54947,13112
SMITHTOWN,50204,9634
SOUTHAMPTON,34709,11291
STATEN ISLAND,41568,14072
STONY BROOK,49948,15918
SUFFERN,40182,11313
SYRACUSE,22045,10806
TROY,22063,8188
UTICA,19550,8344
VALHALLA,107743,24608
WARSAW,6879,10896
WATERTOWN,19059,12660
WEST ISLIP,64818,11675
WHITE PLAINS,29354,10323
YONKERS,29061,13645
