city,avgCoveredCharges,averagePayments
ALBANY,24202,6654
AMSTERDAM,15804,5646
AUBURN,21105,6456
BATAVIA,13752,6004
BAY SHORE,35199,8185
BETHPAGE,34724,6994
BINGHAMTON,12147,5776
BRONX,35013,12691
BRONXVILLE,28082,7498
BROOKLYN,26302,12230
BUFFALO,15514,7395
CANANDAIGUA,14862,5437
CARMEL,29892,7098
COOPERSTOWN,15418,9224
CORNING,12839,5945
CORTLAND,11768,6327
CORTLANDT MANOR,29767,7121
DANSVILLE,13038,6254
EAST MEADOW,20674,11938
ELMHURST,12578,13154
ELMIRA,15939,6224
FAR ROCKAWAY,26120,12238
FLUSHING,28046,10477
FOREST HILLS,30848,9012
GENEVA,10448,5950
GLEN COVE,33691,7640
GLENS FALLS,15390,5629
GLOVERSVILLE,16172,6400
GREENPORT,29722,8219
HARRIS,23075,7098
HUDSON,11973,6161
HUNTINGTON,26891,7947
ITHACA,9153,5998
JAMAICA,16594,12698
JAMESTOWN,14719,6077
JOHNSON CITY,15608,6614
KENMORE,12365,5795
KINGSTON,29858,7635
LEWISTON,9365,6368
LOCKPORT,11192,6522
LONG BEACH,31846,8489
MALONE,8608,6494
MANHASSET,45865,10038
MASSENA,14468,6874
MEDINA,8033,6509
MIDDLETOWN,31532,7212
MINEOLA,42304,9396
MOUNT KISCO,18857,7333
MOUNT VERNON,18356,9956
NEW HYDE PARK,42933,11563
NEW ROCHELLE,17305,9867
NEW YORK,35986,11701
NEWARK,14306,5863
NEWBURGH,27047,7386
NIAGARA FALLS,12651,7517
NYACK,37409,8011
OCEANSIDE,30040,7449
OGDENSBURG,10379,6215
OLEAN,10868,5942
ONEIDA,19809,6834
ONEONTA,10965,5812
OSWEGO,14436,6744
PATCHOGUE,49491,7788
PLAINVIEW,32530,7418
PLATTSBURGH,24603,8614
PORT JEFFERSON,36349,7062
PORT JERVIS,42263,8021
POTSDAM,9437,6866
POUGHKEEPSIE,30043,7276
RHINEBECK,21475,6865
RIVERHEAD,38818,7382
ROCHESTER,11750,7064
ROCKVILLE CENTR,35145,8180
ROME,16428,5871
ROSLYN,37923,7301
SARANAC LAKE,13313,6749
SARATOGA SPRING,18638,5287
SCHENECTADY,22469,6110
SLEEPY HOLLOW,34949,8863
SMITHTOWN,43000,6973
SOUTHAMPTON,27434,8324
STATEN ISLAND,31812,9897
STONY BROOK,36418,10769
SUFFERN,45314,7996
SYRACUSE,15975,7539
TROY,20709,5929
UTICA,18341,6153
VALHALLA,54170,12366
VALLEY STREAM,40029,7506
WARWICK,30861,6710
WATERTOWN,20551,9328
WELLSVILLE,8714,6030
WEST ISLIP,46782,7990
WHITE PLAINS,23183,7046
YONKERS,23853,9392
