city,avgCoveredCharges,averagePayments
ALBANY,35249,8859
AMSTERDAM,11985,7550
AUBURN,17839,7585
BATAVIA,11837,6989
BAY SHORE,34325,9798
BETHPAGE,38004,8667
BINGHAMTON,13640,7033
BRONX,52864,15646
BRONXVILLE,23256,8565
BROOKLYN,37820,16136
BUFFALO,18416,9128
CARMEL,31168,8007
COOPERSTOWN,17041,12017
CORNING,14728,7030
CORTLAND,22198,10149
CORTLANDT MANOR,24852,8372
EAST MEADOW,38567,16819
ELMHURST,20332,15819
ELMIRA,14805,7196
FAR ROCKAWAY,29180,12031
FLUSHING,35093,13821
FOREST HILLS,22773,10669
GLEN COVE,33056,8679
GLENS FALLS,15340,6879
HUNTINGTON,33341,8317
JAMAICA,12391,14652
JOHNSON CITY,20288,8513
KINGSTON,27914,8953
LEWISTON,10906,6952
MANHASSET,50409,12212
MIDDLETOWN,58301,9115
MINEOLA,84296,13048
MOUNT KISCO,24398,9102
MOUNT VERNON,19594,11802
NEW HYDE PARK,54770,14051
NEW ROCHELLE,20470,11909
NEW YORK,42537,14631
NEWBURGH,45218,9002
NIAGARA FALLS,12733,8903
NYACK,50597,9623
OCEANSIDE,39926,9351
OLEAN,10576,6848
ONEONTA,12659,7116
PATCHOGUE,44680,8766
PLAINVIEW,35457,9525
PLATTSBURGH,25820,10608
PORT JEFFERSON,44006,8720
PORT JERVIS,40810,9587
POUGHKEEPSIE,37675,8961
RHINEBECK,25998,8245
RIVERHEAD,26320,8706
ROCHESTER,15120,9189
ROCKVILLE CENTR,38314,11234
ROME,22584,7258
ROSLYN,38761,8672
SARATOGA SPRING,22880,6574
SCHENECTADY,22473,7758
SLEEPY HOLLOW,32962,10432
SMITHTOWN,38610,7808
STATEN ISLAND,40175,12107
STONY BROOK,46581,14544
SUFFERN,41749,9647
SYRACUSE,21263,9696
TROY,30317,8716
UTICA,20209,7737
VALHALLA,65468,15447
VALLEY STREAM,35456,9615
WATERTOWN,21572,11127
WEST ISLIP,45950,9572
WHITE PLAINS,27999,8234
YONKERS,28223,11386
