city,avgCoveredCharges,averagePayments
ALBANY,25361,7494
AMSTERDAM,12528,6194
AUBURN,24123,8854
BAY SHORE,25570,9724
BETHPAGE,40893,8529
BINGHAMTON,8171,5847
BRONX,48523,14818
BRONXVILLE,26778,8153
BROOKLYN,35067,14908
BUFFALO,19281,9256
CANANDAIGUA,8751,5917
CARMEL,33096,8280
CLIFTON SPRINGS,11753,6799
CORNING,13112,6819
CORTLAND,13910,7587
EAST MEADOW,26641,14191
ELMHURST,35031,17772
ELMIRA,19034,7132
FAR ROCKAWAY,34985,15495
FLUSHING,29255,12230
FOREST HILLS,27393,10510
GLEN COVE,28896,8727
GLENS FALLS,14970,6503
HUDSON,10312,6752
HUNTINGTON,41492,8775
JAMAICA,20339,14099
JOHNSON CITY,25267,8649
KINGSTON,29417,8958
LOCKPORT,15504,7763
LONG BEACH,30541,10131
MANHASSET,55307,12266
MIDDLETOWN,38320,8399
MINEOLA,40954,10894
NEW HYDE PARK,40324,13721
NEW YORK,47035,14672
NEWARK,14170,6506
NEWBURGH,31119,8269
NYACK,35164,9277
OCEANSIDE,33306,8635
PATCHOGUE,53501,8783
PLAINVIEW,33681,9189
PLATTSBURGH,28100,11327
PORT JEFFERSON,49443,10287
PORT JERVIS,27611,9087
POTSDAM,10443,7915
POUGHKEEPSIE,33927,8030
RIVERHEAD,32827,8795
ROCHESTER,14334,8472
ROCKVILLE CENTR,31278,8545
ROSLYN,47047,8297
SARATOGA SPRING,18081,6428
SCHENECTADY,21128,7207
SMITHTOWN,50765,8443
STATEN ISLAND,30742,11586
STONY BROOK,57471,15026
SUFFERN,38319,9521
SYRACUSE,19377,9435
TROY,19734,7514
UTICA,18938,6847
VALHALLA,66642,16305
VALLEY STREAM,35852,8639
WARSAW,6224,8827
WATERTOWN,36089,12156
WEST ISLIP,46282,9242
WHITE PLAINS,28360,8576
YONKERS,22477,11282
