city,avgCoveredCharges,averagePayments
ALBANY,19744,6329
BETHPAGE,32293,6629
BINGHAMTON,12136,5746
BRONX,51890,12928
BROOKLYN,49577,13225
BUFFALO,12498,6826
COOPERSTOWN,21336,9245
CORTLAND,10941,6297
FLUSHING,33153,10118
GLENS FALLS,10498,5574
HARRIS,20008,7021
JOHNSON CITY,15720,6797
MANHASSET,55878,9972
MIDDLETOWN,22660,7573
MINEOLA,29238,9056
NEW YORK,40986,11465
OCEANSIDE,28042,8903
PATCHOGUE,50993,7807
PLATTSBURGH,18607,8334
PORT JEFFERSON,28896,6619
POUGHKEEPSIE,44965,7059
ROCHESTER,17284,8794
SCHENECTADY,19535,6630
STATEN ISLAND,35941,9662
STONY BROOK,27697,10523
SUFFERN,32749,7969
SYRACUSE,24496,9035
WEST ISLIP,41112,10156
