city,avgCoveredCharges,averagePayments
ALBANY,38018,8701
AMSTERDAM,12988,6386
AUBURN,19346,7497
BAY SHORE,34834,9387
BETHPAGE,25902,7289
BINGHAMTON,9640,6442
BRONX,43090,14785
BRONXVILLE,32389,7369
BROOKLYN,34948,14099
BUFFALO,17705,8959
CANANDAIGUA,13216,6347
COOPERSTOWN,19648,10771
CORTLAND,10514,5819
CORTLANDT MANOR,28188,7390
ELMIRA,15604,6896
FAR ROCKAWAY,34973,15515
FLUSHING,30824,12062
FOREST HILLS,21903,9212
GLEN COVE,36912,9788
GLENS FALLS,15913,6702
GLOVERSVILLE,15788,7151
HARRIS,17009,6941
HUDSON,13201,6980
HUNTINGTON,39515,7778
ITHACA,11659,7042
JAMAICA,15247,13308
JAMESTOWN,14127,6442
JOHNSON CITY,16075,7662
KENMORE,12169,7117
KINGSTON,26371,8291
LEWISTON,7952,6362
LOCKPORT,12343,7229
MANHASSET,55819,11535
MIDDLETOWN,42363,8437
MINEOLA,65452,10997
MOUNT KISCO,21300,7632
NEW HYDE PARK,40791,13083
NEW ROCHELLE,19199,10813
NEW YORK,41995,13892
NEWBURGH,30025,8490
NORWICH,19477,8564
OCEANSIDE,29336,8056
OGDENSBURG,7287,6720
OLEAN,7274,5399
ONEONTA,10443,5873
OSWEGO,16728,7583
PATCHOGUE,44231,7658
PLAINVIEW,29266,7463
PLATTSBURGH,25470,9881
PORT JEFFERSON,31044,7332
POUGHKEEPSIE,40702,8128
RIVERHEAD,24834,7985
ROCHESTER,13879,8354
ROCKVILLE CENTR,30260,8108
ROSLYN,41682,8316
SARATOGA SPRING,24742,5965
SCHENECTADY,18685,6898
SLEEPY HOLLOW,26436,9050
SMITHTOWN,47750,7601
STATEN ISLAND,40776,11588
STONY BROOK,32218,11980
SUFFERN,45175,9095
SYRACUSE,20462,8905
UTICA,23235,6870
VALHALLA,64933,13797
VALLEY STREAM,25275,8283
WEST ISLIP,47388,8747
WHITE PLAINS,25713,8396
YONKERS,29019,10545
